2020-08-04 04:22:12,677 DEBUG    [server] function "send_message" called from "write_responses", params = ({'action': 'msg', 'time': 1596504132, 'to': 'user0', 'from': 'user1', 'message': "what's happening here exactly?"}, <socket.socket fd=1120, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5237)>, <Logger server (DEBUG)>), {}
2020-08-04 04:22:12,677 INFO     [server] -> Sent message to ('127.0.0.1', 5237): {'action': 'msg', 'time': 1596504132, 'to': 'user0', 'from': 'user1', 'message': "what's happening here exactly?"}
2020-08-04 04:22:50,971 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1120, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5237)>, <Logger server (DEBUG)>), {}
2020-08-04 04:22:50,971 INFO     [server] <- Received message from ('127.0.0.1', 5237): {'action': 'msg', 'time': 1596504170, 'to': 'user0', 'from': 'user0', 'message': 'nothing special, just some lighthearted communication!'}
2020-08-04 04:22:50,986 DEBUG    [server] function "send_message" called from "write_responses", params = ({'action': 'msg', 'time': 1596504170, 'to': 'user0', 'from': 'user0', 'message': 'nothing special, just some lighthearted communication!'}, <socket.socket fd=1120, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5237)>, <Logger server (DEBUG)>), {}
2020-08-04 04:22:50,987 INFO     [server] -> Sent message to ('127.0.0.1', 5237): {'action': 'msg', 'time': 1596504170, 'to': 'user0', 'from': 'user0', 'message': 'nothing special, just some lighthearted communication!'}
2020-08-04 04:23:04,410 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1120, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5237)>, <Logger server (DEBUG)>), {}
2020-08-04 04:23:04,411 INFO     [server] <- Received message from ('127.0.0.1', 5237): {'action': 'msg', 'time': 1596504184, 'to': 'user1', 'from': 'user0', 'message': 'sorry, misstyped :P'}
2020-08-04 04:23:04,424 DEBUG    [server] function "send_message" called from "write_responses", params = ({'action': 'msg', 'time': 1596504184, 'to': 'user1', 'from': 'user0', 'message': 'sorry, misstyped :P'}, <socket.socket fd=1116, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5238)>, <Logger server (DEBUG)>), {}
2020-08-04 04:23:04,425 INFO     [server] -> Sent message to ('127.0.0.1', 5238): {'action': 'msg', 'time': 1596504184, 'to': 'user1', 'from': 'user0', 'message': 'sorry, misstyped :P'}
2020-08-04 04:23:38,902 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1116, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5238)>, <Logger server (DEBUG)>), {}
2020-08-04 04:23:38,902 INFO     [server] <- Received message from ('127.0.0.1', 5238): {'action': 'add_contact', 'time': 1596504218, 'user_login': 'user1', 'user_id': 'Guest'}
2020-08-04 04:23:38,921 DEBUG    [server] function "form_response" called from "read_requests", params = (), {'code': 200}
2020-08-04 04:23:38,921 DEBUG    [server] Formed response: {'response': 200, 'time': 1596504218, 'alert': 'OK'}
2020-08-04 04:23:38,922 DEBUG    [server] function "send_message" called from "read_requests", params = ({'response': 200, 'time': 1596504218, 'alert': 'OK'}, <socket.socket fd=1116, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5238)>, <Logger server (DEBUG)>), {}
2020-08-04 04:23:38,922 INFO     [server] -> Sent message to ('127.0.0.1', 5238): {'response': 200, 'time': 1596504218, 'alert': 'OK'}
2020-08-04 04:23:45,738 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1116, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5238)>, <Logger server (DEBUG)>), {}
2020-08-04 04:23:45,738 INFO     [server] <- Received message from ('127.0.0.1', 5238): {'action': 'add_contact', 'time': 1596504225, 'user_login': 'user1', 'user_id': 'cli2'}
2020-08-04 04:23:45,762 DEBUG    [server] function "form_response" called from "read_requests", params = (), {'code': 200}
2020-08-04 04:23:45,762 DEBUG    [server] Formed response: {'response': 200, 'time': 1596504225, 'alert': 'OK'}
2020-08-04 04:23:45,764 DEBUG    [server] function "send_message" called from "read_requests", params = ({'response': 200, 'time': 1596504225, 'alert': 'OK'}, <socket.socket fd=1116, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5238)>, <Logger server (DEBUG)>), {}
2020-08-04 04:23:45,764 INFO     [server] -> Sent message to ('127.0.0.1', 5238): {'response': 200, 'time': 1596504225, 'alert': 'OK'}
2020-08-04 04:23:47,168 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1116, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5238)>, <Logger server (DEBUG)>), {}
2020-08-04 04:23:47,168 INFO     [server] <- Received message from ('127.0.0.1', 5238): {'action': 'exit', 'time': 1596504227, 'user': {'account_name': 'user1'}}
2020-08-04 04:23:47,169 INFO     [server] Client user1 has disconnected.
2020-08-04 04:23:51,195 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1120, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 5237)>, <Logger server (DEBUG)>), {}
2020-08-04 04:23:51,195 INFO     [server] <- Received message from ('127.0.0.1', 5237): {'action': 'exit', 'time': 1596504231, 'user': {'account_name': 'user0'}}
2020-08-04 04:23:51,196 INFO     [server] Client user0 has disconnected.
2020-08-04 05:06:32,609 DEBUG    [server] function "check_settings" called from "<module>", params = ('7777', '127.0.0.1'), {}
2020-08-04 05:06:32,610 DEBUG    [server] function "parse_cli_flags" called from "check_settings", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 05:06:48,686 DEBUG    [server] function "check_settings" called from "<module>", params = ('7777', '127.0.0.1'), {}
2020-08-04 05:06:48,687 DEBUG    [server] function "parse_cli_flags" called from "check_settings", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 05:06:48,723 INFO     [server] Listening on "127.0.0.1":7777
2020-08-04 05:08:00,929 DEBUG    [server] function "check_settings" called from "<module>", params = ('7777', '127.0.0.1'), {}
2020-08-04 05:08:00,929 DEBUG    [server] function "parse_cli_flags" called from "check_settings", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 05:08:00,964 INFO     [server] Listening on "127.0.0.1":7777
2020-08-04 05:08:14,130 DEBUG    [server] function "check_settings" called from "<module>", params = ('7777', '127.0.0.1'), {}
2020-08-04 05:08:14,131 DEBUG    [server] function "parse_cli_flags" called from "check_settings", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 05:08:14,164 INFO     [server] Listening on "127.0.0.1":7777
2020-08-04 05:09:02,865 DEBUG    [server] function "check_settings" called from "<module>", params = ('7777', '127.0.0.1'), {}
2020-08-04 05:09:02,866 DEBUG    [server] function "parse_cli_flags" called from "check_settings", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 05:09:02,902 INFO     [server] Listening on "127.0.0.1":7777
2020-08-04 05:11:14,600 DEBUG    [server] function "check_settings" called from "<module>", params = ('7777', '127.0.0.1'), {}
2020-08-04 05:11:14,601 DEBUG    [server] function "parse_cli_flags" called from "check_settings", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 05:11:14,634 INFO     [server] Listening on "127.0.0.1":7777
2020-08-04 05:16:01,316 DEBUG    [server] function "check_settings" called from "main", params = ('7777', '127.0.0.1'), {}
2020-08-04 05:16:01,317 DEBUG    [server] function "parse_cli_flags" called from "check_settings", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 05:16:01,350 INFO     [server] Listening on "127.0.0.1":7777
2020-08-04 05:22:03,680 DEBUG    [server] function "check_settings" called from "main", params = ('7777', '127.0.0.1'), {}
2020-08-04 05:22:03,680 DEBUG    [server] function "parse_cli_flags" called from "check_settings", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 05:22:03,746 INFO     [server] Listening on "127.0.0.1":7777
2020-08-04 05:23:32,917 DEBUG    [server] function "check_settings" called from "main", params = ('7777', '127.0.0.1'), {}
2020-08-04 05:23:32,918 DEBUG    [server] function "parse_cli_flags" called from "check_settings", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 05:23:32,951 INFO     [server] Listening on "127.0.0.1":7777
